pair,dir,signal_time,entry_time,exit_time,entry_ref,fill,sl,tp,exit,sl_dist,sl_pips,r,outcome,quality,bars,year,weekday,session
AUDUSD,1,2023-12-20 08:15:00+00:00,2023-12-20 08:30:00+00:00,2023-12-20 10:15:00+00:00,0.6775,0.67762,0.6761129783341764,0.6802740433316472,0.6760829783341764,0.0013870216658235879,13.870216658235877,-1.1081453907289438,loss,1,7,2023,Wednesday,London
AUDUSD,1,2023-12-20 15:30:00+00:00,2023-12-20 15:45:00+00:00,2023-12-20 17:15:00+00:00,0.67768,0.67779,0.6759515719378837,0.6811368561242325,0.6759215719378837,0.001728428062116283,17.28428062116283,-1.0809984534899248,loss,1,6,2023,Wednesday,NY
AUDUSD,-1,2024-01-17 10:30:00+00:00,2024-01-17 10:45:00+00:00,2024-01-17 12:15:00+00:00,0.6553,0.6551699999999999,0.6564773056197926,0.652945388760415,0.6565073056197925,0.001177305619792519,11.77305619792519,-1.1359035388179795,loss,2,6,2024,Wednesday,London
AUDUSD,-1,2024-02-05 09:30:00+00:00,2024-02-05 09:45:00+00:00,2024-02-06 05:00:00+00:00,0.64971,0.6496099999999999,0.6520344962906498,0.6450610074187003,0.6520644962906498,0.0023244962906498324,23.244962906498323,-1.0559260948373854,loss,2,77,2024,Monday,London
AUDUSD,-1,2024-02-13 09:00:00+00:00,2024-02-13 09:15:00+00:00,2024-02-13 11:15:00+00:00,0.65103,0.65089,0.6523470273076171,0.648395945384766,0.652377027307617,0.0013170273076170262,13.170273076170261,-1.1290785688473213,loss,1,8,2024,Tuesday,London
AUDUSD,-1,2024-02-28 15:30:00+00:00,2024-02-28 15:45:00+00:00,2024-02-29 01:30:00+00:00,0.64926,0.6491399999999999,0.6503802085611843,0.6470195828776314,0.6504102085611843,0.0011202085611842823,11.202085611842822,-1.1339036365169841,loss,2,39,2024,Wednesday,NY
AUDUSD,-1,2024-02-29 10:15:00+00:00,2024-02-29 10:30:00+00:00,2024-02-29 13:45:00+00:00,0.64971,0.64957,0.6514255309602638,0.6462789380794726,0.6514555309602638,0.0017155309602637336,17.155309602637335,-1.0990946849329455,loss,2,13,2024,Thursday,London
AUDUSD,-1,2024-04-16 08:45:00+00:00,2024-04-16 09:00:00+00:00,2024-04-16 18:30:00+00:00,0.64171,0.6416,0.6428900730152989,0.6393498539694021,0.6393498539694021,0.0011800730152989256,11.800730152989255,1.9067854288896045,win,2,38,2024,Tuesday,London
AUDUSD,1,2024-05-03 09:45:00+00:00,2024-05-03 10:00:00+00:00,2024-05-03 13:30:00+00:00,0.65815,0.6582600000000001,0.6567116003552135,0.6610267992895731,0.6610267992895731,0.001438399644786525,14.38399644786525,1.9235261212704506,win,1,14,2024,Friday,London
AUDUSD,1,2024-05-06 15:00:00+00:00,2024-05-06 15:15:00+00:00,2024-05-06 15:45:00+00:00,0.6635,0.6636200000000001,0.6627287819765347,0.6650424360469306,0.6626987819765348,0.0007712180234652896,7.712180234652895,-1.194497529150139,loss,2,2,2024,Monday,NY
AUDUSD,1,2024-05-15 09:15:00+00:00,2024-05-15 09:30:00+00:00,2024-05-15 11:30:00+00:00,0.66469,0.6647900000000001,0.6638024061473153,0.6664651877053693,0.6637724061473154,0.0008875938526846882,8.87593852684688,-1.1464633848092152,loss,1,8,2024,Wednesday,London
AUDUSD,1,2024-05-21 15:00:00+00:00,2024-05-21 15:15:00+00:00,2024-05-22 07:30:00+00:00,0.66776,0.6678700000000001,0.6656268844230836,0.6720262311538329,0.6655968844230836,0.0021331155769164457,21.331155769164457,-1.065631699245469,loss,2,65,2024,Tuesday,NY
AUDUSD,1,2024-05-31 10:15:00+00:00,2024-05-31 10:30:00+00:00,2024-05-31 14:00:00+00:00,0.66412,0.66424,0.6627454047609227,0.6668691904781548,0.6668691904781548,0.0013745952390774013,13.745952390774011,1.9127015745518317,win,3,14,2024,Friday,London
AUDUSD,1,2024-06-19 15:45:00+00:00,2024-06-19 16:00:00+00:00,2024-06-20 07:00:00+00:00,0.66744,0.6675500000000001,0.6664743427304555,0.6693713145390892,0.6664443427304555,0.000965657269544545,9.65657269544545,-1.1449789738196425,loss,3,60,2024,Wednesday,NY
AUDUSD,1,2024-06-26 09:15:00+00:00,2024-06-26 09:30:00+00:00,2024-06-26 10:15:00+00:00,0.66841,0.66852,0.6673424928954725,0.6705450142090548,0.6673124928954726,0.0010675071045273998,10.675071045273999,-1.1311466681638798,loss,2,3,2024,Wednesday,London
AUDUSD,1,2024-07-04 09:45:00+00:00,2024-07-04 10:00:00+00:00,2024-07-05 13:30:00+00:00,0.67212,0.6722400000000001,0.6711431171134401,0.6740737657731198,0.6711131171134401,0.0009768828865598948,9.768828865598948,-1.1535496240785468,loss,3,110,2024,Thursday,London
AUDUSD,1,2024-08-20 10:00:00+00:00,2024-08-20 10:15:00+00:00,2024-08-21 01:15:00+00:00,0.673,0.6731100000000001,0.6719426208997046,0.6751147582005909,0.6751147582005909,0.0010573791002954232,10.573791002954232,1.8959691940484242,win,2,60,2024,Tuesday,London
AUDUSD,1,2024-08-23 07:30:00+00:00,2024-08-23 07:45:00+00:00,2024-08-23 15:00:00+00:00,0.67248,0.6725800000000001,0.6716634716893941,0.6741130566212118,0.6741130566212118,0.0008165283106059092,8.165283106059093,1.8775302721275064,win,2,29,2024,Friday,London
AUDUSD,1,2024-08-29 10:00:00+00:00,2024-08-29 10:15:00+00:00,2024-08-29 14:00:00+00:00,0.68137,0.68147,0.6796409791695929,0.6848280416608142,0.6796109791695929,0.0017290208304071078,17.290208304071076,-1.075187064096506,loss,2,15,2024,Thursday,London
AUDUSD,1,2024-09-17 08:15:00+00:00,2024-09-17 08:30:00+00:00,2024-09-18 19:00:00+00:00,0.67616,0.6762600000000001,0.6741148865773349,0.6802502268453302,0.6802502268453302,0.002045113422665127,20.45113422665127,1.9511029564952869,win,2,138,2024,Tuesday,London
AUDUSD,1,2024-09-30 07:30:00+00:00,2024-09-30 07:45:00+00:00,2024-09-30 09:15:00+00:00,0.69329,0.6933800000000001,0.6923609784734645,0.695148043053071,0.6923309784734645,0.0009290215265355141,9.29021526535514,-1.1291681587267615,loss,2,6,2024,Monday,London
AUDUSD,1,2024-10-02 09:15:00+00:00,2024-10-02 09:30:00+00:00,2024-10-03 01:15:00+00:00,0.68983,0.6899400000000001,0.6874826319878253,0.6945247360243494,0.6874526319878254,0.002347368012174673,23.473680121746728,-1.0596412659940686,loss,2,63,2024,Wednesday,London
AUDUSD,-1,2024-10-15 08:30:00+00:00,2024-10-15 08:45:00+00:00,2024-10-15 13:15:00+00:00,0.6704,0.6702999999999999,0.6717562190640972,0.6676875618718054,0.6717862190640972,0.0013562190640972643,13.562190640972641,-1.095854720997128,loss,1,18,2024,Tuesday,London
AUDUSD,-1,2024-10-16 09:00:00+00:00,2024-10-16 09:15:00+00:00,2024-10-17 02:15:00+00:00,0.66849,0.6683899999999999,0.669935842444963,0.6655983151100742,0.6699658424449629,0.0014458424449629512,14.458424449629511,-1.0899129780377868,loss,2,68,2024,Wednesday,London
AUDUSD,-1,2024-10-21 15:00:00+00:00,2024-10-21 15:15:00+00:00,2024-10-21 16:00:00+00:00,0.66879,0.66867,0.6699179308837943,0.6665341382324115,0.6665341382324115,0.001127930883794246,11.279308837942459,1.89361050244824,win,2,3,2024,Monday,NY
AUDUSD,-1,2024-10-29 07:30:00+00:00,2024-10-29 07:45:00+00:00,2024-10-29 08:30:00+00:00,0.6565,0.6563899999999999,0.6571095345337419,0.6552809309325162,0.6571395345337419,0.0006095345337419086,6.0953453374190865,-1.229683458852729,loss,3,3,2024,Tuesday,London
AUDUSD,-1,2024-11-06 14:45:00+00:00,2024-11-06 15:00:00+00:00,2024-11-06 15:00:00+00:00,0.65522,0.65511,0.6569689146802141,0.6517221706395718,0.6569989146802141,0.0017489146802140815,17.489146802140816,-1.0800496454080355,loss,2,0,2024,Wednesday,NY
AUDUSD,-1,2024-11-11 14:30:00+00:00,2024-11-11 14:45:00+00:00,2024-11-12 16:30:00+00:00,0.65691,0.6568099999999999,0.6587386746755062,0.6532526506489876,0.6532526506489876,0.0018286746755061852,18.286746755061852,1.9453155876550716,win,2,103,2024,Monday,NY
AUDUSD,-1,2024-11-14 08:45:00+00:00,2024-11-14 09:00:00+00:00,2024-11-14 10:30:00+00:00,0.64717,0.6470499999999999,0.648082153096047,0.6453456938079062,0.6453456938079062,0.0009121530960469382,9.12153096046938,1.8684431368810672,win,2,6,2024,Thursday,London
AUDUSD,-1,2024-12-04 08:00:00+00:00,2024-12-04 08:15:00+00:00,2024-12-05 08:15:00+00:00,0.64291,0.64281,0.6451394035374626,0.6384511929250748,0.6451694035374625,0.002229403537462596,22.29403537462596,-1.0583115608347515,loss,2,96,2024,Wednesday,London
AUDUSD,-1,2024-12-10 15:00:00+00:00,2024-12-10 15:15:00+00:00,2024-12-12 00:30:00+00:00,0.63784,0.63772,0.6401123789156195,0.6332952421687609,0.6401423789156194,0.002272378915619537,22.72378915619537,-1.0660101178412136,loss,1,133,2024,Tuesday,NY
AUDUSD,-1,2024-12-18 08:00:00+00:00,2024-12-18 08:15:00+00:00,2024-12-18 13:15:00+00:00,0.63113,0.6310199999999999,0.6323417644942078,0.6287064710115844,0.6323717644942077,0.0012117644942077734,12.117644942077733,-1.1155340007643768,loss,1,20,2024,Wednesday,London
AUDUSD,-1,2025-01-08 08:45:00+00:00,2025-01-08 09:00:00+00:00,2025-01-09 07:45:00+00:00,0.62166,0.6215599999999999,0.6235061169350623,0.6179677661298754,0.6179677661298754,0.0018461169350622944,18.461169350622942,1.9458322503299683,win,2,91,2025,Wednesday,London
AUDUSD,-1,2025-01-09 09:45:00+00:00,2025-01-09 10:00:00+00:00,2025-01-09 11:45:00+00:00,0.61914,0.61901,0.6199938640538251,0.6174322718923498,0.620023864053825,0.000853864053825075,8.53864053825075,-1.187383459091943,loss,2,7,2025,Thursday,London
AUDUSD,-1,2025-01-13 07:15:00+00:00,2025-01-13 07:30:00+00:00,2025-01-13 07:45:00+00:00,0.61373,0.61361,0.6144793546911731,0.6122312906176538,0.6145093546911731,0.0007493546911730947,7.493546911730947,-1.200172230543011,loss,3,1,2025,Monday,London
AUDUSD,-1,2025-01-28 08:00:00+00:00,2025-01-28 08:15:00+00:00,2025-01-29 12:15:00+00:00,0.6246,0.62452,0.6258346431091668,0.6221307137816666,0.6221307137816666,0.001234643109166722,12.346431091667219,1.9352039472733984,win,2,112,2025,Tuesday,London
AUDUSD,1,2025-02-14 08:00:00+00:00,2025-02-14 08:15:00+00:00,2025-02-17 01:30:00+00:00,0.63339,0.6334900000000001,0.6316845932469415,0.636800813506117,0.636800813506117,0.0017054067530584943,17.05406753058494,1.9413629623426736,win,2,69,2025,Friday,London
AUDUSD,1,2025-02-18 09:30:00+00:00,2025-02-18 09:45:00+00:00,2025-02-18 12:15:00+00:00,0.63588,0.636,0.6350573907861186,0.6375252184277629,0.6350273907861186,0.0008226092138814657,8.226092138814657,-1.1823466081691305,loss,1,10,2025,Tuesday,London
AUDUSD,1,2025-02-20 14:30:00+00:00,2025-02-20 14:45:00+00:00,2025-02-21 18:00:00+00:00,0.63882,0.6389400000000001,0.6368437564043468,0.6427724871913066,0.6368137564043468,0.0019762435956532922,19.762435956532922,-1.0759015742441398,loss,2,109,2025,Thursday,NY
AUDUSD,1,2025-03-18 08:00:00+00:00,2025-03-18 08:15:00+00:00,2025-03-18 11:45:00+00:00,0.63863,0.63873,0.6365759614262418,0.6427380771475164,0.6365459614262419,0.002054038573758164,20.54038573758164,-1.063289950666376,loss,1,14,2025,Tuesday,London
AUDUSD,-1,2025-04-07 09:15:00+00:00,2025-04-07 09:30:00+00:00,2025-04-07 11:15:00+00:00,0.60054,0.60044,0.6031661115980379,0.5952877768039242,0.6031961115980379,0.0026261115980378996,26.261115980378996,-1.0495028467553065,loss,2,7,2025,Monday,London
AUDUSD,1,2025-05-05 08:15:00+00:00,2025-05-05 08:30:00+00:00,2025-05-05 18:30:00+00:00,0.64734,0.6474500000000001,0.6461808661839176,0.649658267632165,0.6461508661839176,0.0011591338160824895,11.591338160824893,-1.12077984272183,loss,2,40,2025,Monday,London
AUDUSD,1,2025-05-14 07:15:00+00:00,2025-05-14 07:30:00+00:00,2025-05-14 09:15:00+00:00,0.64754,0.6476500000000001,0.6463869949752316,0.6498460100495369,0.6498460100495369,0.0011530050247684437,11.530050247684438,1.9045971200150376,win,2,7,2025,Wednesday,London
AUDUSD,1,2025-05-19 15:00:00+00:00,2025-05-19 15:15:00+00:00,2025-05-20 05:30:00+00:00,0.64492,0.6450400000000001,0.643487097539715,0.6477858049205703,0.643457097539715,0.001432902460285075,14.32902460285075,-1.104682631342619,loss,1,57,2025,Monday,NY
AUDUSD,1,2025-05-26 09:30:00+00:00,2025-05-26 09:45:00+00:00,2025-05-26 10:15:00+00:00,0.6514,0.6515200000000001,0.6505897807154511,0.6530204385690976,0.6505597807154512,0.0008102192845488442,8.10219284548844,-1.1851350651121628,loss,2,2,2025,Monday,London
AUDUSD,1,2025-06-02 15:00:00+00:00,2025-06-02 15:15:00+00:00,2025-06-03 03:30:00+00:00,0.64875,0.64888,0.647058811184566,0.6521323776308682,0.647028811184566,0.0016911888154340375,16.911888154340375,-1.0946080050552491,loss,2,49,2025,Monday,NY
AUDUSD,1,2025-06-24 10:00:00+00:00,2025-06-24 10:15:00+00:00,2025-06-24 14:30:00+00:00,0.65106,0.6511600000000001,0.6486867261598362,0.6558065476803274,0.6486567261598363,0.0023732738401637432,23.73273840163743,-1.0547766540042793,loss,2,17,2025,Tuesday,London
AUDUSD,1,2025-06-26 07:45:00+00:00,2025-06-26 08:00:00+00:00,2025-06-26 17:30:00+00:00,0.65315,0.6532500000000001,0.6517134523720277,0.6560230952559446,0.6560230952559446,0.0014365476279722714,14.365476279722714,1.9303886637290233,win,1,38,2025,Thursday,London
AUDUSD,1,2025-06-27 09:00:00+00:00,2025-06-27 09:15:00+00:00,2025-06-27 11:00:00+00:00,0.65536,0.65546,0.6539031107287849,0.6582737785424303,0.653873110728785,0.001456889271215107,14.56889271215107,-1.0892312151434498,loss,1,7,2025,Friday,London
AUDUSD,1,2025-07-11 08:15:00+00:00,2025-07-11 08:30:00+00:00,2025-07-11 09:45:00+00:00,0.65905,0.65915,0.6573992381799627,0.6623515236400748,0.6573692381799627,0.001650761820037346,16.507618200373457,-1.0787515184940448,loss,1,5,2025,Friday,London
AUDUSD,1,2025-07-23 07:45:00+00:00,2025-07-23 08:00:00+00:00,2025-07-23 10:00:00+00:00,0.65688,0.6569900000000001,0.6560566646868283,0.6585266706263434,0.6585266706263434,0.0008233353131716982,8.233353131716981,1.866397082403377,win,1,8,2025,Wednesday,London
AUDUSD,1,2025-07-23 15:30:00+00:00,2025-07-23 15:45:00+00:00,2025-07-23 16:30:00+00:00,0.65899,0.6590900000000001,0.6580871218415499,0.6607957563169001,0.65805712184155,0.0009028781584500731,9.02878158450073,-1.143983990290775,loss,2,3,2025,Wednesday,NY
AUDUSD,1,2025-07-24 08:00:00+00:00,2025-07-24 08:15:00+00:00,2025-07-24 08:30:00+00:00,0.66154,0.6616500000000001,0.6608615613961614,0.6628968772076773,0.6608315613961614,0.0006784386038386728,6.784386038386728,-1.206356181985918,loss,3,1,2025,Thursday,London
AUDUSD,-1,2025-07-31 15:45:00+00:00,2025-07-31 16:00:00+00:00,2025-08-01 10:15:00+00:00,0.64372,0.64364,0.6445887993045685,0.6419824013908628,0.6419824013908628,0.000868799304568552,8.68799304568552,1.9079188949861503,win,2,73,2025,Thursday,NY
AUDUSD,-1,2025-08-20 08:30:00+00:00,2025-08-20 08:45:00+00:00,2025-08-21 03:30:00+00:00,0.64394,0.64384,0.6449311431195857,0.6419577137608286,0.6419577137608286,0.000991143119585716,9.91143119585716,1.8991063974274323,win,2,75,2025,Wednesday,London
AUDUSD,1,2025-09-03 13:45:00+00:00,2025-09-03 14:00:00+00:00,2025-09-04 06:00:00+00:00,0.65401,0.65414,0.6523864777750227,0.6572570444499545,0.6523564777750227,0.0016235222249772697,16.235222249772697,-1.0985511608886798,loss,2,64,2025,Wednesday,NY
AUDUSD,1,2025-09-09 08:00:00+00:00,2025-09-09 08:15:00+00:00,2025-09-09 08:45:00+00:00,0.66088,0.6610100000000001,0.660120831664753,0.6623983366704941,0.660090831664753,0.0007591683352470435,7.591683352470435,-1.2107569462153192,loss,2,2,2025,Tuesday,London
AUDUSD,1,2025-09-09 10:00:00+00:00,2025-09-09 10:15:00+00:00,2025-09-09 13:30:00+00:00,0.66171,0.66183,0.6597721542561003,0.6655856914877996,0.6597421542561003,0.0019378457438997856,19.378457438997856,-1.077405541938597,loss,2,13,2025,Tuesday,London
AUDUSD,1,2025-09-30 14:30:00+00:00,2025-09-30 14:45:00+00:00,2025-10-01 01:30:00+00:00,0.66182,0.6619200000000001,0.6603502833160166,0.6647594333679666,0.6603202833160167,0.0014697166839833405,14.697166839833404,-1.0884524217604459,loss,2,43,2025,Tuesday,NY
AUDUSD,-1,2025-10-14 14:30:00+00:00,2025-10-14 14:45:00+00:00,2025-10-14 14:45:00+00:00,0.64519,0.64508,0.6461820143423487,0.6432059713153028,0.6462120143423487,0.0009920143423486332,9.920143423486332,-1.1411269918422502,loss,3,0,2025,Tuesday,NY
AUDUSD,-1,2025-10-17 07:45:00+00:00,2025-10-17 08:00:00+00:00,2025-10-17 08:15:00+00:00,0.64676,0.6466599999999999,0.6479318951071816,0.6444162097856369,0.6444162097856369,0.0011718951071815948,11.718951071815948,1.9146681308017073,win,3,1,2025,Friday,London
AUDUSD,-1,2025-10-31 09:15:00+00:00,2025-10-31 09:30:00+00:00,2025-10-31 13:45:00+00:00,0.65396,0.65387,0.6545556240797947,0.6527687518404106,0.6545856240797947,0.0005956240797946896,5.956240797946896,-1.201469356378987,loss,3,17,2025,Friday,London
AUDUSD,-1,2025-11-04 08:30:00+00:00,2025-11-04 08:45:00+00:00,2025-11-04 10:00:00+00:00,0.65116,0.65106,0.6521036327389756,0.6492727345220485,0.6492727345220485,0.0009436327389757372,9.436327389757372,1.8940265678906765,win,2,5,2025,Tuesday,London
AUDUSD,1,2025-12-05 09:15:00+00:00,2025-12-05 09:30:00+00:00,2025-12-05 13:15:00+00:00,0.66275,0.66286,0.6621026181810563,0.6640447636378871,0.6640447636378871,0.000647381818943609,6.47381818943609,1.8300848173654223,win,1,15,2025,Friday,London
AUDUSD,1,2025-12-23 07:15:00+00:00,2025-12-23 07:30:00+00:00,2025-12-23 10:00:00+00:00,0.66742,0.66752,0.6663545752223116,0.6695508495553769,0.6695508495553769,0.0010654247776884463,10.654247776884462,1.9061407223727789,win,1,10,2025,Tuesday,London
AUDUSD,1,2025-12-24 08:45:00+00:00,2025-12-24 09:00:00+00:00,2025-12-24 12:45:00+00:00,0.67121,0.67132,0.6704532083136922,0.6727235833726156,0.6704232083136922,0.000756791686307796,7.56791686307796,-1.1849914613664454,loss,2,15,2025,Wednesday,London
AUDUSD,1,2026-01-02 07:45:00+00:00,2026-01-02 08:00:00+00:00,2026-01-02 11:45:00+00:00,0.66957,0.6696700000000001,0.6688327108094319,0.6710445783811364,0.6688027108094319,0.0007372891905681768,7.372891905681768,-1.1763215867845052,loss,2,15,2026,Friday,London
AUDUSD,1,2026-01-12 15:45:00+00:00,2026-01-12 16:00:00+00:00,2026-01-13 07:15:00+00:00,0.67195,0.6720600000000001,0.6702312294599972,0.6753875410800056,0.6702012294599973,0.0017187705400027883,17.18770540002788,-1.0814535720398224,loss,1,61,2026,Monday,NY
AUDUSD,1,2026-01-20 07:15:00+00:00,2026-01-20 07:30:00+00:00,2026-01-20 09:00:00+00:00,0.6737,0.67381,0.6727677182525046,0.6755645634949906,0.6727377182525046,0.0009322817474953312,9.322817474953311,-1.150169195499322,loss,1,6,2026,Tuesday,London
AUDUSD,1,2026-01-22 09:00:00+00:00,2026-01-22 09:15:00+00:00,2026-01-22 10:15:00+00:00,0.68071,0.68083,0.6796223039071636,0.6828853921856729,0.6795923039071636,0.001087696092836457,10.87696092836457,-1.1379061678973155,loss,1,4,2026,Thursday,London
AUDUSD,1,2026-01-23 14:45:00+00:00,2026-01-23 15:00:00+00:00,2026-01-23 20:45:00+00:00,0.68628,0.6864100000000001,0.6847550081287704,0.6893299837424592,0.6893299837424592,0.0015249918712296133,15.249918712296132,1.9147536439684483,win,1,23,2026,Friday,NY
AUDUSD,1,2026-01-26 07:15:00+00:00,2026-01-26 07:30:00+00:00,2026-01-26 13:00:00+00:00,0.6918,0.6919200000000001,0.6907276483765278,0.6939447032469443,0.6906976483765278,0.0010723516234722081,10.72351623472208,-1.1398794916861181,loss,3,22,2026,Monday,London
AUDUSD,1,2026-01-29 08:00:00+00:00,2026-01-29 08:15:00+00:00,2026-01-29 08:30:00+00:00,0.70741,0.7075100000000001,0.7061287207854339,0.7099725584291322,0.7060987207854339,0.0012812792145661114,12.812792145661113,-1.1014611011574844,loss,2,1,2026,Thursday,London
AUDUSD,1,2026-02-09 08:45:00+00:00,2026-02-09 09:00:00+00:00,2026-02-09 10:15:00+00:00,0.70381,0.70391,0.7025272109283659,0.7063755781432683,0.7024972109283659,0.0012827890716341477,12.827890716341477,-1.1013416803078606,loss,2,5,2026,Monday,London
AUDUSD,1,2026-02-11 07:45:00+00:00,2026-02-11 08:00:00+00:00,2026-02-11 08:30:00+00:00,0.71077,0.7108500000000001,0.7098819051347383,0.7125461897305235,0.7098519051347383,0.0008880948652617798,8.880948652617798,-1.1238606418106105,loss,2,2,2026,Wednesday,London
AUDUSD,1,2026-02-11 10:15:00+00:00,2026-02-11 10:30:00+00:00,2026-02-11 13:30:00+00:00,0.71174,0.71184,0.709750598198864,0.7157188036022721,0.709720598198864,0.001989401801136054,19.89401801136054,-1.0653462764162174,loss,1,12,2026,Wednesday,London
AUDUSD,1,2026-02-23 09:00:00+00:00,2026-02-23 09:15:00+00:00,2026-02-23 11:15:00+00:00,0.7088,0.7089200000000001,0.7072837369606101,0.7118325260787799,0.7072537369606101,0.0015162630393899352,15.162630393899352,-1.09892742624684,loss,2,8,2026,Monday,London
AUDUSD,1,2026-03-10 14:30:00+00:00,2026-03-10 14:45:00+00:00,2026-03-12 13:45:00+00:00,0.71396,0.71406,0.7104885616161779,0.7209028767676443,0.7104585616161779,0.0034714383838221263,34.71438383822126,-1.0374484538183963,loss,2,188,2026,Tuesday,NY
AUDUSD,1,2026-03-17 15:45:00+00:00,2026-03-17 16:00:00+00:00,2026-03-18 12:00:00+00:00,0.70992,0.71001,0.7083508746274505,0.7130582507450989,0.7083208746274505,0.0015691253725494576,15.691253725494576,-1.076475724693098,loss,3,80,2026,Tuesday,NY
AUDUSD,-1,2026-03-26 14:30:00+00:00,2026-03-26 14:45:00+00:00,2026-03-26 19:30:00+00:00,0.69138,0.6912499999999999,0.692948963967657,0.6882420720646858,0.6882420720646858,0.0015689639676570936,15.689639676570936,1.9171427753091177,win,2,19,2026,Thursday,NY
AUDUSD,-1,2026-03-30 10:00:00+00:00,2026-03-30 10:15:00+00:00,2026-03-31 02:30:00+00:00,0.68503,0.6849,0.6874054515429752,0.6802790969140498,0.6874354515429751,0.002375451542975126,23.754515429751258,-1.067355615176923,loss,1,65,2026,Monday,London
AUDUSD,-1,2026-04-02 10:00:00+00:00,2026-04-02 10:15:00+00:00,2026-04-02 13:30:00+00:00,0.6867,0.6865699999999999,0.6886122707432406,0.6828754585135187,0.6886422707432406,0.0019122707432406311,19.12270743240631,-1.083670160496679,loss,2,13,2026,Thursday,London
AUDUSD,1,2026-04-16 07:30:00+00:00,2026-04-16 07:45:00+00:00,2026-04-16 09:00:00+00:00,0.7185,0.7186,0.7176593298077064,0.7201813403845873,0.7176293298077064,0.0008406701922936329,8.406701922936328,-1.1546385267274195,loss,2,5,2026,Thursday,London
AUDUSD,1,2026-04-27 15:30:00+00:00,2026-04-27 15:45:00+00:00,2026-04-27 22:00:00+00:00,0.71983,0.71996,0.7181754961545229,0.7231390076909542,0.7181454961545229,0.0016545038454771018,16.545038454771017,-1.0967057286916488,loss,2,25,2026,Monday,NY
AUDUSD,1,2026-05-06 08:45:00+00:00,2026-05-06 09:00:00+00:00,2026-05-06 09:00:00+00:00,0.72417,0.72426,0.7232391027687693,0.7260317944624611,0.7232091027687694,0.0009308972312305935,9.308972312305935,-1.128907892272291,loss,3,0,2026,Wednesday,London
AUDUSD,1,2026-05-07 10:30:00+00:00,2026-05-07 10:45:00+00:00,2026-05-07 12:15:00+00:00,0.72612,0.7262200000000001,0.7251734729022608,0.7280130541954785,0.7251434729022608,0.0009465270977392631,9.465270977392631,-1.137344192586294,loss,3,6,2026,Thursday,London
AUDUSD,-1,2026-06-10 07:45:00+00:00,2026-06-10 08:00:00+00:00,2026-06-10 12:00:00+00:00,0.70166,0.7015399999999999,0.7025571107300816,0.6998657785398364,0.6998657785398364,0.0008971107300817484,8.971107300817485,1.8662372481164418,win,3,16,2026,Wednesday,London
AUDUSD,-1,2026-06-11 15:00:00+00:00,2026-06-11 15:15:00+00:00,2026-06-11 18:15:00+00:00,0.69821,0.6980999999999999,0.6999124468519498,0.6948051062961006,0.6999424468519497,0.001702446851949713,17.02446851949713,-1.0822345789178318,loss,2,12,2026,Thursday,NY
AUDUSD,-1,2026-06-24 08:45:00+00:00,2026-06-24 09:00:00+00:00,2026-06-25 16:15:00+00:00,0.68989,0.6897899999999999,0.6918492511350132,0.6859714977299737,0.6918792511350131,0.0019592511350131725,19.592511350131723,-1.066351881939418,loss,2,125,2026,Wednesday,London
AUDUSD,-1,2026-07-08 15:00:00+00:00,2026-07-08 15:15:00+00:00,2026-07-08 18:00:00+00:00,0.69189,0.6918,0.6932008583666505,0.689268283266699,0.6932308583666504,0.0013108583666504947,13.108583666504947,-1.0915430705962508,loss,2,11,2026,Wednesday,NY
AUDUSD,-1,2026-07-28 10:30:00+00:00,2026-07-28 10:45:00+00:00,2026-07-28 16:00:00+00:00,0.69701,0.6969099999999999,0.6976307701797397,0.6957684596405207,0.6976607701797397,0.0006207701797396775,6.207701797396775,-1.2094172758985118,loss,3,21,2026,Tuesday,London
AUDUSD,-1,2026-07-29 07:15:00+00:00,2026-07-29 07:30:00+00:00,2026-07-29 13:00:00+00:00,0.69538,0.69529,0.6961270083784813,0.6938859832430373,0.6938859832430373,0.0007470083784813253,7.470083784813253,1.8795194236201818,win,2,22,2026,Wednesday,London
AUDUSD,1,2026-08-04 08:00:00+00:00,2026-08-04 08:15:00+00:00,2026-08-04 11:45:00+00:00,0.70189,0.7020200000000001,0.7010974466452782,0.7034751067094436,0.7034751067094436,0.0007925533547218081,7.925533547218081,1.8359731881448418,win,3,14,2026,Tuesday,London
AUDUSD,1,2026-08-10 08:30:00+00:00,2026-08-10 08:45:00+00:00,2026-08-10 13:00:00+00:00,0.70689,0.70704,0.7060565335757353,0.7085569328485295,0.7060265335757353,0.0008334664242647483,8.334664242647483,-1.215965508339149,loss,1,17,2026,Monday,London
AUDUSD,1,2026-08-21 14:45:00+00:00,2026-08-21 15:00:00+00:00,2026-08-23 22:00:00+00:00,0.71704,0.71714,0.7158810596621319,0.7193578806757362,0.7158510596621319,0.001158940337868132,11.589403378681318,-1.112171434328609,loss,1,28,2026,Friday,NY
AUDUSD,1,2026-08-25 13:45:00+00:00,2026-08-25 14:00:00+00:00,2026-08-25 20:45:00+00:00,0.7154,0.7155100000000001,0.7148525372005735,0.7164949255988531,0.7164949255988531,0.0005474627994265295,5.474627994265295,1.799073105761173,win,2,27,2026,Tuesday,NY
